Sequence_Index	Protein_Name_First	Sequence_Length	Sequence_Hash	Protein_Count	Duplicate_Proteins
1655	SO1724	552	BF6E6E70B6F1F5C5328B5A6A7429C72942C5A32B	1	
1656	SO1725	264	2D9DD7608C06E8085992DB309763DF2112BC1271	1	
1657	SO1726	236	45D2058B3DD37ACC7B6B54EB826C3141F7FB5BA2	1	
1658	SO1727	170	27541CDE6705045693B3E1AC265626A04AFB0AF2	1	
1659	SO1728	80	64792D7C84B2C279617AC992BE6D95E0400EC94C	1	
1660	SO1729	31	6F6EE071076AC56C9A4117F86BFAD120609D4FB4	1	
1661	SO1730	30	B67E399F407C2DD8C3E5AC23C66FB0AA8F2DB63D	1	
1662	SO1731	30	099ED937ABD07DF169EAC7982332EEACD028C4BF	1	
1663	SO1732	224	43E1F1EC1986140F37A0AAC67CC5FBD82B92010A	1	
1664	SO1733	199	124143D965D1EE2BEC1D721506111CC2C2779BB5	1	
1665	SO1734	131	2548F6CB3E3A2489D2BF54A59D07D4CCDA68E918	1	
1666	SO1736	200	197D9D6F29ADAA6CD0F3880713BF32BAFE8112B9	1	
1667	SO1737	38	87BE3EAD3ED6FE6F5F2FE39D61461C2F8BBE0D35	1	
1668	SO1738	120	143BB404314A97D3F929D277AB868BA7092D54B4	1	
1669	SO1739	77	46558983C09EE1621EDE2DF47C495F6D54541DEC	1	
1670	SO1740	46	30583E14FAE2794231A052FF2E23939FE96A01E7	1	
1671	SO1741	471	35EC1A623F1A62A81A05101675CC1D87A7537203	1	
1672	SO1742	349	3DAD4E9C5BE790653F21FA313D34BAB2B0D26D17	1	
1673	SO1743	318	D0E447F4723263F088C25D896C3C691C6898B7EB	1	
1674	SO1744	614	296D83B518BDA3D3DD0ABA81E0D7C35383C28C7C	1	
1675	SO1745	387	46DCAA4D83063915AE534F925CC79B17AB7A1679	1	
1676	SO1746	79	0C9FF4585EEA46D12CB25A090F72F1E9F59C7347	1	
1677	SO1747	325	C7F74D82389CFFE64676977B4CE579331A59D17F	1	
1678	SO1748	509	A3642C66897543010192E455F8814F81AC8D35F8	1	
1679	SO1749	31	FE693FD67FFE4DB221E0D6F545ABEFB4B83B7BC0	1	
1680	SO1750	292	9B8857A8031AB8ACBA81D810F337E5F405D3A946	1	
1681	SO1751	1185	9BF55F7D1553F15BFCD02D035455BA2F86F6822F	1	
1682	SO1752	36	0678A3413FF98E18B060F624BFEB07BC543F26AD	1	
1683	SO1753	206	B46149D3F31162EFF24FF775322D046FDAF38D11	1	
1684	SO1754	30	69D3C707D89AAC427CFAA5178ACDCD543B7FB1E5	1	
1685	SO1755	573	26CEE5C4925712AAFD3B8C67DA4D98153FB1B12B	1	
1686	SO1756	129	93BFA56B85D2AD6B99CA2DAEA936D5956F0F86D0	1	
1687	SO1757	159	B25005908C4D25CAD017CEE63C47B355A7BAA3B6	1	
1688	SO1758	230	F9A65E7AF39FCD367D1857FEC5FE3FEFA98E99D7	1	
1689	SO1759	100	1BDF7F415D10F3DC6741A039E26547F400FBC228	1	
1690	SO1760	230	4D4BE0A4C34DFE0398FC8A6D10DECCF3FB141680	1	
1691	SO1761	51	B348A47F3582063D0AC1B9176FEAC34180ED0980	1	
1692	SO1762	278	61BE847B77013E936F0016E25BE85A1EDDEE652C	1	
1693	SO1763	225	6BA7E53BFFC5D4DD04A437DE61C7072B42CA61FF	1	
1694	SO1764	171	FD6896B3D8E052BC29667EE89AE961F827EE78E8	1	
1695	SO1765	105	49BFDCCA1023784D5C8CA09869431DC47FD9A0AA	1	
1696	SO1766	215	719A536BA054A70EFBF48B03BA7036F4A4F40C7F	1	
1697	SO1768	240	24781FA7D04A63133991CE1A0A24655DB1C5157A	1	
1698	SO1769	533	E30758E34D038A60B0622C935666F404E229F672	1	
1699	SO1770	384	0334D85527BB4CF0A6C9B00EBE9ADB28CAAD631E	1	
1700	SO1771	452	FD4E7F95796F9FB086B867078E369450AC775925	1	
1701	SO1772	31	C29A115AA1BCCB9E54E351172E83B0501EBE56BF	1	
1702	SO1774	407	DB69581D3A569805FB96117071EB4C45E720DEA4	1	
1703	SO1775	223	B708964E3B3CED25AFDB88CCB77776CC498D8C13	1	
1704	SO1776	697	581BC36A04C003346F6108D3BD93EFF81939EB3D	1	
1705	SO1777	333	111A284725C2F716DF3C1EA1AD174A9A497EA8F3	1	
1706	SO1778	671	291CDE62822589072D9738F32FF677148D826003	1	
1707	SO1779	735	8EE414CF3C0F23DE52ED0C7F57CDF1076755AFE4	1	
1708	SO1780	639	66AF521C8ED6D9C5B205C044802B885791D42E60	1	
1709	SO1781	712	F89647B7B9AFF04C41A8AC1967509B036B61CF4C	1	
1710	SO1782	306	C1B064D74481AA9E5FB484FFCBB4F6F881DB487D	1	
1711	SO1783	79	A4EB0A2815C6133AEB23325CA1A62D5DC8A0C031	1	
1712	SO1784	764	4918F83805ECDFE6258FFAB0F5236A793358C014	1	
1713	SO1785	30	B2481B99A50BAB65E6AC77DE5A9D4FCF8648A122	1	
1714	SO1786	556	5BFECBA9FB2531023B64ECDF1A10AC19B60143AB	1	
1715	SO1787	198	DC85DB7F804A0E82C225DDC149EAC61521F95B2A	1	
1716	SO1788	261	C987A7CA7DB5A21F776157AFB18F2A73EBE3F2E9	1	
1717	SO1789	239	DC820667A8A61289FD32946091C64EB7FB17F4AC	1	
1718	SO1790	164	18C0E309901EF3F4BEB9F894F3121E523CEB8D1A	1	
1719	SO1791	459	68E79321B564D1B60C1AE14750EF92A3C31DEF25	1	
1720	SO1792	284	8EA8EC8FCB1AEEFB8527B07F8536AB770679D40C	1	
1721	SO1793	434	35B99CFE255FF705F309FE41738B1BB4858617B0	1	
1722	SO1794	202	0C401959251AB684B32F6D7F7A1BD130670AA363	1	
1723	SO1795	426	3CE4A46993A614182FE953A075C460278F0228C3	1	
1724	SO1796	785	F5C1D34C2AB7BF4B21505CE6412205A4E80C832E	1	
1725	SO1797	90	9D602438F152D876FEC61793E8413B3FC6A5DFC4	1	
1726	SO1798	621	B12A938E59D523F4126CE9FE5D166C261B4E3B4F	1	
1727	SO1799	70	8EE9D50BF816265CF0D30935E1839EF2906BB185	1	
1728	SO1800	400	B9990661CECF6B518E199A0F4C801E91F867246B	1	
1729	SO1801	261	CB99066870FD8067957E790A3F594F5E83152ED7	1	
1730	SO1802	335	CD0CDB7963CFB0B1514A304F682342B7A808D66D	1	
1731	SO1803	296	B90B7A166A52137D9A89E04965313F2F0121C7BC	1	
1732	SO1804	343	F4CB2966EC92726723EB94111D76F7F4A7961B7F	1	
1733	SO1805	525	BBCF558B8C9599CDA511E1A3774160329DA4E84E	1	
1734	SO1806	363	00CA122AD96F1FB936BD2EDBB28ACF57284D6C50	1	
1735	SO1807	227	61BC23D5634D333396AC9DF60BEE7C4EB09A6631	1	
1736	SO1808	79	EDA17D1D9261BB51C869218CCE8B214EB5DC37BB	1	
1737	SO1809	128	EA8ECF345E53B99BC673730D2AE8EC4A5FEC64A4	1	
1738	SO1810	485	6DE6778C431C1ED0CB1BBFA5507C0EB2724B7C13	1	
1739	SO1811	401	69482EDB5B3DBAFB58C895FC40067E69DF6A4CFB	1	
1740	SO1812	397	2805D240D6B3A5C2DD98B1111E3E59559858AD17	1	
1741	SO1813	121	D65D3C6740657571AC9F15AECE7D40867E1AC156	1	
1742	SO1814	92	CB8C2FC97A34FA455ED30FA5FCEFB29B797F7304	1	
1743	SO1815	304	4E2E35E1589BB3E91A9FC044F63BCD5B6BD6C3B4	1	
1744	SO1816	226	974772BE05F96C251D46DFA78D7384C595E4B31C	1	
1745	SO1817	222	62B0A5778D6BCAF0604B1F311C238F3276518C5D	1	
1746	SO1818	257	A9015142D7F2DB646255E65CA54C23AB5822848B	1	
1747	SO1819	690	AEF4686B2A23027ECC9DE52FBEFF0D659A0A6793	1	
1748	SO1820	808	43BEB3E554EF27FDC394F2D914BE8C48296A324E	1	
1749	SO1821	398	C148EC249D8F47501349725A7DAB395E1B81266A	1	
1750	SO1822	936	7F408D9FDD6147BD8C43040678397F26F6A34B11	1	
1751	SO1823	47	904B3F1656B6C6B8D67729EA72C820861BA6571A	1	
1752	SO1824	221	722D035A91E6882D2E8D25A89F7DA518E25AF35F	1	
1753	SO1825	451	8A6CF9C33841F2D65BBCA7D44C436303F2C0ED28	1	
1754	SO1826	160	3A8446C365E5A3ED013187BEE85B0B077F767F3B	1	
1755	SO1827	134	17118E8DC88321E488B03F2CCFF8211D1F67E8CB	1	
1756	SO1828	207	4632545774F00F90AD9602AD3C156DF833E451A8	1	
1757	SO1829	415	F012856739601B27F6B770E3F6CA7F23213DD422	1	
1758	SO1830	169	75D6E6EC5548EFEFDB650A7CE4C60255F0C39165	1	
1759	SO1831	609	F6E6D36D6CF4266C3CDD6CF4ED63A0560C903A80	1	
1760	SO1832	92	C498F5261E51DF27B24798860E4FA5FB86302EE3	1	
1761	SO1834	178	42A92296CA25DA0E8957F4F78012985E205D2ED5	1	
1762	SO1835	50	C0396F6E2AB58A47FAB712D8348860C759028357	1	
1763	SO1836	129	29DD8847C0800716A412C12243A15E840FBDEB18	1	
1764	SO1837	80	D8654092B53B148018F76118B074CBC141C299BB	1	
1765	SO1838	56	47CA683386F5E99AE166F831440485FAEB18BA6F	1	
1766	SO1839	275	0C07AA4C75C54000262CD666A30C334290179D33	1	
1767	SO1840	357	956795704DC63DBF6B2A2336F00EFF18FA6616A8	1	
1768	SO1841	95	A416CC729D996BBE2FA4454D52944EBF689920EB	1	
1769	SO1842	242	5F7D0C9BC36548CD51D7E8C6B4616DCB7C83C893	1	
1770	SO1843	171	78064F7F46B238624B6C9E22EE77CC0BFEFA063E	1	
1771	SO1844	948	C0EBE121F43A5D534C8E9FDB48546864FAC0C63D	1	
1772	SO1845	143	EF5B3F32A092B7D68D39F7BF5F5E138877FB0942	1	
1773	SO1846	253	9130CDFBF9ABC5C71D7B26D92A49697BC4A050E0	1	
1774	SO1847	30	27C3440EBFA3E7398D3F81A965AC8FA76F4A5AA2	1	
1775	SO1848	252	208576D2CB6E2F9FDC5FAA16630B956649FCB33F	1	
1776	SO1849	179	3298D1AD03DED87A917E1F79056BD90C829C247A	1	
1777	SO1850	94	33BD224283453BB702387D7B193438A2D733A4AB	1	
1778	SO1851	711	C13ABDC3C7F3D9AF18AF5FA502C390F637FDA42E	1	
1779	SO1852	81	5E71BC33631126ED6AEE3473D52383E0846B182B	1	
1780	SO1853	640	4C44A7A1720C4F666B8A2892B960A8BF3220B9BF	1	
1781	SO1854	610	A526DCA89E83AE22611BD095CF14EC147F375402	1	
1782	SO1855	58	A6413DE9145D2BC5728EBBD91C68927B2C97B494	1	
1783	SO1856	171	003F55E177DC1552298A51FBA86E7E03AB8B0C5D	1	
1784	SO1857	577	832D29FDE747F9CAB95B3726A45CBA976839E1D5	1	
1785	SO1858	198	DAD970E66DA63A208FA57150227DE27DC5684C57	1	
1786	SO1859	37	9656FFB489159F2AFAB5ACAD7C7A28E86934031C	1	
1787	SO1860	214	01B4D1228896986B173F0E2809D13A6D0A0CDCCD	1	
1788	SO1861	609	26DB1BD7FD17586363DB626A22F1040C757E27C7	1	
1789	SO1862	182	32260A1C6C4AA255D73D65FA47458AA074DA08FB	1	
1790	SO1863	91	FEB873ED3E6C0F35B7F9454A2A4F258BFA6371B1	1	
1791	SO1864	239	C2B49D6206A2CD256F687A130E31B1ED339BDB75	1	
1792	SO1865	302	2786CBAEC6947089D28EBC421F7F86B034BA3CC5	1	
1793	SO1866	276	A1A31ECCC6157457E585740FF373CE9EF29773F4	1	
1794	SO1867	222	E33E119C414B25BC40A2B56020BA3C4700FFBE86	1	
1795	SO1868	279	47C3777F26D119881903B3EA6C4967F9197BA9E0	1	
1796	SO1869	50	D9A5655428C0D291F41FA6680AFC8C7E1B3BB990	1	
1797	SO1870	637	3820EB23CA5C6C6C009C84BAC187CC92C46297E3	1	
1798	SO1871	312	CD0B0D733B6C037D629301E23557F2FC9BCAC554	1	
1799	SO1872	1422	1323239B888E00BD98F1209FB9355E373F19DF87	1	
1800	SO1873	201	43E7D17B478476093D71777B612AEF5B7A1104BF	1	
1801	SO1874	35	AA8C33375CC4A93548369C8317B6EEAE952F8D7B	1	
1802	SO1876	227	E03EFA27BC7EC711B5AC86D5CE5008A6E0875DD0	1	
1803	SO1877	156	E1F1263DB78AEED9A31F410B44145A8ACB4F65D5	1	
1804	SO1878	183	4B5D8D9B8328CDB145A2E922D26AFD0B193821A7	1	
1805	SO1879	294	FA0AF739D1CBAD7F5F2ABD7B9298F069872D8739	1	
1806	SO1880	365	4E6CD126A0582EA2A3125D82EC895625DCE52746	1	
1807	SO1881	360	0D1F644613FA72EEA59F55B365881B8078ACFED9	1	
1808	SO1882	1031	3B39AF0B0B044FF39DB842B6DB62FB463F30F1DF	1	
1809	SO1883	144	320DB0CA8043BB8383D709AECB0E0933C866651D	1	
1810	SO1884	251	D7ED70441DD55AB5CD6EBCDD37B99B6177409EAC	1	
1811	SO1885	33	7E74BB86FA763A9DF66ADE2A87855F138DED7DB0	1	
1812	SO1886	120	D149A2A1292F92FF2335B97319AF8A1B18EBB7B0	1	
1813	SO1887	200	B5D4E661A91928FC19D93744D11ECBAFF24F4BAA	1	
1814	SO1888	304	A29226A16242D67C4CDDCFCD59B3319DCBABC46E	1	
1815	SO1889	88	76C7B2579845FCEAD926F46967C50BC34E15B6B7	1	
1816	SO1890	325	84BAB8F74865D4BBF96052528CFC37B925895C6D	1	
1817	SO1891	218	428F31F1C8B71415C7ECD4ECBF7B04C16E70ED65	1	
1818	SO1892	234	69B8BEBB528C8D3A660164B65CBB7FFC616E7AA4	1	
1819	SO1893	315	044234FF68F07D7338FCDFF33278381919BC8414	1	
1820	SO1894	694	921D01246DCC96E7F47B5C86A3174390D9F082B4	1	
1821	SO1895	288	93D6EA46D3BE8C3E9B7BA0411487ED16152EFE3F	1	
1822	SO1896	535	91F3303E8988AE3ED645DD962AC1C4F52371371C	1	
1823	SO1897	389	FC75CA4C49F43D0DE4CB9E23E35DDF6A309E3783	1	
1824	SO1898	134	52381522455A84F106D5031B65A2750BA9094763	1	
1825	SO1899	571	5B73CCAD25D8217F9D4A400CE20A0627FDE46BBC	1	
1826	SO1900	635	454676153607098F6F9A9E9730C642773893559B	1	
1827	SO1901	104	58E2F6E90FCC88A95259A4F407CC78AE9FE4D824	1	
1828	SO1902	508	4AF2D997D82F237563A0AC5DA8AC55A308E1F3D8	1	
1829	SO1903	179	642E1762E63327D92A06BE8743CF7B453C46500B	1	
1830	SO1906	67	C2B1BD1CED0D8BE48608D97406445637D611A715	1	
1831	SO1907	298	42DDFB8CD565E5F9BFA9008D00F88DD83AC89F31	1	
1832	SO1908	63	E95C75614377636EEC02F8694256E92AE1BCEE8D	1	
1833	SO1909	269	6C7529604ADC40B829AB3688191E56EBB1A8C403	1	
1834	SO1910	291	BA3873572CC1B5EBB5C5BAE6E494DBF9C90354B3	1	
1835	SO1911	287	04DFD74BCB5B680FA2337C843E6626415A2281A1	1	
1836	SO1912	288	D73B6104996E7BC3004109C5A403CF2FF47BF758	1	
1837	SO1913	132	9CF06D439E902F0BE465CE3A5895D7947B3B8178	1	
1838	SO1914	30	8C2D8894EA9EA0C76D75376B08E443734DA71B31	1	
1839	SO1915	1300	78C21BDECD294AA3A8403F1920E7484C0040768D	1	
1840	SO1916	293	BE4D5A6D14C6B17DA637C2B9A1B36D484F56BD46	1	
1841	SO1917	413	1259B6D5889CEECD8D68EE0590C2A554A214F014	1	
1842	SO1918	501	1DD4CA0BA5FF3B3CC7F426A2F7D91234737C6C08	1	
1843	SO1919	38	610C410C371BB3E3994EE767AB6D8A167FC8CCD9	1	
1844	SO1921	67	CEF899060BFABF61F4EBB222C72CD87ECEEA47D9	1	
1845	SO1922	104	3FAD456AD1EF4FE6702B8E33A920AE68AF2BAF6B	1	
1846	SO1923	1020	A5BBC89BC3FFF9ACF85011686E963AF9318ADC6C	1	
1847	SO1924	1091	D926129E3F6897B7A34E4581FCFAD38A9EEAD300	1	
1848	SO1925	354	2B59EAC295AA3D3681D6AB473A11487486E460D6	1	
1849	SO1926	428	CD333BC14F7D41723C20E843212B64B4BB6D9DA6	1	
1850	SO1927	131	9EB2CD4CAF433FF13B95E5471D4EB6CF04B3FF27	1	
1851	SO1928	588	2854BF344FEB23917327DF2BBA49C6C515BA1DEB	1	
1852	SO1929	235	ACF8BBD75B6BBB603B1CC061F7C9DE2D04B4C32F	1	
1853	SO1931	395	69CAB8ED531053896C56EBCFC1113184486895BD	1	
1854	SO1932	388	333E7D47609263D345C9A807FF8286179CFAB669	1	
1855	SO1933	290	915CB2423E847BF0792C0D83699D9C48A7A4817F	1	
1856	SO1934	52	16489BEE03A9D50E4C455506F4476D9E40641C69	1	
1857	SO1935	135	48C80A8A2EEB36CAB04E3E932697B38825E8061F	1	
1858	SO1936	165	9F7E4B5CE4AFC344DFD2F7B556D3D5849173C408	1	
1859	SO1937	143	2EF27A3D0481FB21FCEEC9DB7B4E8371753DB2BD	1	
1860	SO1938	243	BF1FBEE45187D1C6D01DEB6B3555262F35CF0891	1	
1861	SO1939	149	52DF717D1B5CB4998B0C9BFED761C1B2FB2FDF3B	1	
1862	SO1940	120	4AFDB85946E3EBE49A3CBADE791E98E5C6914B7E	1	
1863	SO1941	315	034AD35105F5D810F94979109697307FC4287102	1	
1864	SO1942	420	7B5B48F101079BCE814F7CB87B3034A06C7F0757	1	
1865	SO1943	33	62294B3D59F1F53F061F91E50A75BC3AF3513C1B	1	
1866	SO1944	231	C132649E7C2222F26737E5E5F2C9797CD912C533	1	
1867	SO1945	449	FB8D062E9AF29AFBD583487890E58C1A928127C5	1	
1868	SO1946	224	A53C90679A3598E47590DCF450052ACC62DF2743	1	
1869	SO1947	114	FB9345887C0AB182AAF3A9DDED355400693E6E7A	1	
1870	SO1948	437	ED6C97C029F2382A3839183AB99F7EA35B9D8A09	1	
1871	SO1949	1237	1501C506C850D1A53840ADF93A244F68C0BFE40D	1	
1872	SO1949a	145	864CF70BAA826275840A7E55786BE3062C124855	1	
1873	SO1951	82	D896BA85EBD052C11A3F85BF8310BED155E8B976	1	
1874	SO1952	579	356ECB37876D10916668252255B8B3E4F099D93F	1	
1875	SO1953	432	4C9ECF0E55706469F96458C74372E2666CDCBB96	1	
1876	SO1954	207	5AA838F576B67E7165F5FFC9F5D1D724980441C4	1	
1877	SO1955	150	89A1C4CB45975DB1D5380897AF02AA71A9E2552B	1	
1878	SO1956	202	ACD05FFAAB6E418A63A152EAA5EAEECE941FCB91	1	
1879	SO1957	386	8A062E88C6221924988064026CBCBE0178FBBB30	1	
1880	SO1958	153	8AF3E1717234D55F677F20DFDAA582DB83B52C57	1	
1881	SO1959	303	D9355B1A7600E39EEB6FF7F5360398EA49AE2E06	1	
1882	SO1960	153	C2B1EC0987760264F78612C1878DB349A7294739	1	
1883	SO1961	192	DB146833DBFAA4BD284E045E70A638A004074AF7	1	
1884	SO1962	346	EFE7A58272650A0BAD11FAF22ED4DBCB47A290A7	1	
1885	SO1963	386	F3D4719338A04CED9F573933F5F3FF6A95A1EB4D	1	
1886	SO1964	33	E42042E806D0955A86801C64C55437778B20B381	1	
1887	SO1965	304	ADA93606650A3C35A88E1150FBF58229A32E3AB2	1	
1888	SO1966	264	A99B4778FB871498599A5CFAA6F6EB8B44AA35DA	1	
1889	SO1967	421	79D6102360AD234F76804CF55BDE16178E250E7E	1	
1890	SO1968	110	61C9FAB427E26FDF5ED1100C9E7249AFEE20DA36	1	
1891	SO1969	153	5EA1662B0CC6F95746BF4D7D1E33D0272D33B9A2	1	
1892	SO1970	159	18337B00BEF8FC9DBC8E93BD103AE11952296F0D	1	
1893	SO1971	578	BD33E77884E84C454BBFE7F195A25FA2E2B00D93	1	
1894	SO1972	45	80CD955C77B0D62A1F899378A5A2675F760FADF7	1	
1895	SO1973	235	B8A588EB3F63FF124152E75274D334DF88B0E1EC	1	
1896	SO1975	342	0DAA1E5733E0A5D03D455F3F632FB7CF4B5C201C	1	
1897	SO1976	292	0F2C2F3FA9A7E2568FFA44857068AA8303456D29	1	
1898	SO1977	135	043EE77F553C9A9DCCFA4E0E649B0BCE7A7D9FE2	1	
1899	SO1978	330	E84D51A2177707773CAEEACBD6166D1BF6FFCA49	1	
1900	SO1979	237	24C98E3CF58AAD9FD9809F3E069300B88750AA55	1	
1901	SO1980	301	F1D99CA404332B7B74EE08692FDA902E8C4EBC2F	1	
1902	SO1981	490	9FC3F4409F4C7C1762974BDAA4C48143E5D0BDD0	1	
1903	SO1982	31	601BF8D6C170A288D5180C5E69BAB78360204657	1	
1904	SO1983	61	3C39EFB729E722FC730AE0323DAE68BDF0833076	1	
1905	SO1984	57	5263AC13B00B5207236FFB18432606F1B23FCD71	1	
1906	SO1985	230	BC6B40A6685AC927920C5062F79A9B9DD7D3F43C	1	
1907	SO1986	222	ED68DE801FBA5C620E6561718991ECC26AEBF9E8	1	
1908	SO1987	183	6CF54876F337C23EF631A7FBB9BC17B75500D38B	1	
1909	SO1988	204	566B6203969F50AFD9D6EA340FCF06FDD261C701	1	
1910	SO1989	314	20CDC7B36AC089742D8F1B08AC9522071C8B1FA2	1	
1911	SO1990	214	C3FA3F5EC5DDD4A876CF598914AB82217C4053F4	1	
1912	SO1991	119	62DF95BC1AC531AD26355AA7B2494E0B7C15BEBC	1	
1913	SO1992	35	6AA463E9D79DD29784E7F79CF69FA8BD7C88BC12	1	
1914	SO1993	80	9D1F22DCFDC76AB5E0C9E0F976D4C76C7CDFB8AA	1	
1915	SO1994	433	5DD2AE111AA258E91D45523413EC18DF41CFD668	1	
1916	SO1995	162	D2A6869E8604AB9DADE8AA25C8A436DB36C5F101	1	
1917	SO1996	30	214674BC2AD63F9B453C60E3CFAC7D3635777811	1	
1918	SO1997	628	C466CB12D29AEDEEF799A8694EB1282E80DD4107	1	
1919	SO1998	75	2D51308C0E895F271BF8D69F05AA9CCE765F8D4B	1	
1920	SO1999	221	32DF9D0687C3FA3256777DB36ABCEE4BBC53CED0	1	
1921	SO2000	56	F5CD39A0CB37385E225867FB97997BE65F845DF2	1	
1922	SO2001	569	6D57A3FCF27C51295A03D32C3A0CC81680D8F990	1	
1923	SO2002	300	246B34E09D2B3DBAA5C5A69BE6200BE3CA47EE36	1	
1924	SO2003	70	1A444889054DA928AAE51D905B9C2C3761F06BDE	1	
1925	SO2004	159	5930761DE68452F9528F5F9134815E81931E068E	1	
1926	SO2005	119	9EF1DC29A9F0A04DBC48DDB8B1DF3C847D7AA53C	1	
1927	SO2006	315	950D34879A1FCFD55C1675B8B001E8A3F46B6D7F	1	
1928	SO2007	143	8454C2D017E39B897CA7B0BC88333BF1A7A8F2BC	1	
1929	SO2008	279	AA421E1B624D9C4D3C5A7C60CBBA8F16AAA1E9ED	1	
1930	SO2009	246	29E7FCB52182B4A3BD154E5FAD9591E94A44061B	1	
1931	SO2010	40	C4C522A635C69272ED6BBDE75A6C9980A0BEF4DE	1	
1932	SO2011	122	812F026E76E21D6D5E1B8401E2FF94741C9779A3	1	
1933	SO2012	181	10922051A4B7721AE3890A3A4F01972CE0AB25BD	1	
1934	SO2013	1002	4D38D7A09D4EC7B3FA262907AF07EB28CB665708	1	
1935	SO2014	109	0C44244ED697F1888A4EFE271E8B6063699A3672	1	
1936	SO2015	199	33FFF0F123D2D41B2618C9BBB9B949BDE2EB56D8	1	
1937	SO2016	637	B9A0F6D511511F4020399E130680C2CE863C0E10	1	
1938	SO2017	287	46896D74F6B0BFC9CC31B3F00CCE85CB750680D1	1	
1939	SO2018	214	9146DA396A019F6230BAACE9A420B1BA2746021D	1	
1940	SO2019	348	3255611D9EE6581F1FD041A0C914245B8296861D	1	
1941	SO2020	434	351F113F891D3750394C46EF45E7C449DEE2E137	1	
1942	SO2021	276	5640004C69E0065141B6E1F8150EBC283A33085F	1	
1943	SO2022	174	274B5A25FA39BDF4DC0A601EB8ED671F4E201B9A	1	
1944	SO2023	67	4E048EFAE3692E739B29C32CDAF0C0DDB1BF60E7	1	
1945	SO2024	408	87FCE208F4D9916A32B5A3673D690ED120C87F49	1	
1946	SO2027	253	C6AD40721DB1A53E878647F7A35F22A7AD3D930F	1	
1947	SO2030	58	61524750F5A3AEEB9E04F6F72BE17BF30BFAE09F	1	
1948	SO2033	222	7574297372247B3B6C1B1E6613CD9C56CDBBF6C6	1	
1949	SO2034	184	D6ADFCDB13A988657211B1DB46D4861A271EF2DD	1	
1950	SO2036	287	F8AB611A8B8869B816E5F572F9AAF51916014130	1	
1951	SO2037	319	0B78A4536F13B81876DD0E3CFC8C3EB95B8B58B6	1	
1952	SO2038	31	A6FF16940372ABBCD78FC5D35961A4B2C6CBC790	1	
1953	SO2039	233	3A0888E06DAA439D8EFB08713D6F8B9E0BA94BFF	1	
1954	SO2040	641	868B587A1264A7AF0A97D09F589F93A4106EEAE9	1	
1955	SO2041	537	8AD73856262CCCC8D7402888B8EEA0A091D66298	1	
1956	SO2042	344	75C03F8BEB45C537CD4B38BF188CF4496536686F	1	
1957	SO2043	215	FA82A951124B96808A0C8F9BC151B5B0E85F3628	1	
1958	SO2044	136	3964C4B034870D5F801B22A3CC84722199CA843E	1	
1959	SO2045	394	8B6FAC24A5C8A39AC0F62E1A3B509F93E8C6E4FB	1	
1960	SO2046	153	9B5C05C7018132610907AC094A80934BF6C7DCF3	1	
1961	SO2047	697	1A247FE2FCA873509817A80B0A75149EC709FF85	1	
1962	SO2048	541	C4E34D7859C386744E3EF583C32C86E841D02294	1	
1963	SO2049	319	B2DFCB9D1B10217B7A7D23F6156717707DB20BBC	1	
1964	SO2050	214	8E93B9732CA51CA4D5CB52C389619952FF89FCD5	1	
1965	SO2051	41	3482F67190763348AE9408D7F32E07B1FACC535B	1	
1966	SO2052	429	5FAED42E8A9F99FAB5C7FFFE16B8924EB51671B4	1	
1967	SO2053	291	56EBF255D57AC00C56C26519CE843B50F8DBDEC9	1	
1968	SO2054	379	8F3A2E4C90A3CC59AB7E83598330DA58EAB7F301	1	
1969	SO2055	279	6316F9F0859B78BD15FC02D19A5B75C92A9BD517	1	
1970	SO2055a	56	FF3764DC552148EDF75712B5AEA2C3B1151D27D0	1	
1971	SO2058	45	A48D6CFC13B3B835C66217A5165D55612F785C71	1	
1972	SO2059	34	CF832752AD4C854C3E1C83BDD56CC67240548795	1	
1973	SO2060	37	55C9D571570358F925562B69E42E251EB17AA7DD	1	
1974	SO2061	112	41A0B410C52D8F863EB7FC6BC9A98958FA3953F7	1	
1975	SO2062	116	AA84E17AD59959DF8A81C1EF9E2C7DB292E04E1F	1	
1976	SO2063	66	88A06D81B51404ABD2018A737D65DECF368F9F67	1	
1977	SO2064	1086	498AC8062AB250F8DD03CAC42FDC9139DB335567	1	
1978	SO2065	395	53F3DD89B03EF6A67ACBFCBA1CB5B578C09E00C7	1	
1979	SO2066	47	22FD930C2BCCEF472EDF14EDE0CC64A17A4F6A68	1	
1980	SO2067	211	3E12685911CBB10BD3A3769975882484038A40FD	1	
1981	SO2068	257	9D7577A2DC17D849A33606572A20E97D3BD68B10	1	
1982	SO2069	245	0D17AA7ADED821DCD35F34B04A3AF7CD32236C50	1	
1983	SO2070	221	9957F159FF1EE603E16639BF6BFCE262DBBAACF4	1	
1984	SO2071	363	7C77BFD8B029B55EC22335522750134485368F33	1	
1985	SO2072	391	4B4F3A5AF129208B572C51B2EFA15959954862C3	1	
1986	SO2073	438	B85AB04F18540D0E8795EE2F8ECC0F6CE5CC8CD7	1	
1987	SO2074	324	97B5E255E3485C74A38BB6E901BEB419F2A62B72	1	
1988	SO2075	275	BE9E43D4EF221D590BC4E545F6F66F87B85694AE	1	
1989	SO2076	108	342A89F2E2B294A977A12FDB3B1BD20B4344CE83	1	
